Reporting Account Number,Reporting Account Name,Source Account Number,Source Account Name,As Of Date,Base Currency Code,Target Currency Code,Asset Type Name,Purchases,Sales,Total Market Value,Cap Market Value,Total Monthly Return,Cap Monthly Return,Return Due To Income,Total Index Value,Cap Index Value,Report ID,Begin Date,Legacy Currency,Euro Conversion Date
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50149302,Sequoia China Venture IV,20210131,USD,USD,TOTAL NET OF FEES,0,0,6940921,6940921,0,0,0,100,100,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50149202,Sequoia China Growth 2010,20210131,USD,USD,TOTAL NET OF FEES,0,0,11643828,11643828,0,0,0,100,100,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50149102,Sequoia China Venture 2010,20210131,USD,USD,TOTAL NET OF FEES,0,0,10153275,10153275,0,0,0,100,100,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50149002,Sequoia India Growth II,20210131,USD,USD,TOTAL NET OF FEES,0,0,3894451,3894451,0,0,0,100,100,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50147002,Vestar Capital V,20210131,USD,USD,TOTAL NET OF FEES,0,0,611730.44,611730.44,0,0,0,100,100,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50146102,Varde Fund X,20210131,USD,USD,TOTAL NET OF FEES,0,0,1957253.53,1957253.53,-4.0928,-4.0928,0,95.9072,95.9072,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50146002,Varde IX,20210131,USD,USD,TOTAL NET OF FEES,0,0,32689.29,32689.29,5.8948,5.8948,0,105.8948,105.8948,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50143002,Terra Firma Cap III,20210131,USD,USD,TOTAL NET OF FEES,0,0,61423.02,61423.02,-0.707,-0.707,0,99.293,99.293,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50142402,TA XIII LP,20210131,USD,USD,TOTAL NET OF FEES,0,0,9688742,9688742,0,0,0,100,100,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50142302,TA XII,20210131,USD,USD,TOTAL NET OF FEES,0,0,7464423,7464423,0,0,0,100,100,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50142202,TA XI LP,20210131,USD,USD,TOTAL NET OF FEES,0,0,8845435,8845435,0,0,0,100,100,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50142102,TA-X LP,20210131,USD,USD,TOTAL NET OF FEES,0,0,35,35,0,0,0,100,100,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50142002,TA Subord Debt II LP,20210131,USD,USD,TOTAL NET OF FEES,0,0,10195,10195,0,0,0,100,100,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50141002,Summit Partners VII-B,20210131,USD,USD,TOTAL NET OF FEES,0,26913,947959.85,947959.85,-2.9026,-19.1823,16.2797,97.0974,80.8177,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50140002,Sino Finance Group,20210131,USD,USD,TOTAL NET OF FEES,0,0,54444423,54444423,0,0,0,100,100,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50139302,Silver Lake V,20210131,USD,USD,TOTAL NET OF FEES,2438677,1170851,33647857,33647857,-0.6982,-3.3809,2.6827,99.3018,96.6191,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50139202,Silver Lake IV,20210131,USD,USD,TOTAL NET OF FEES,0,0,25544315,25544315,0,0,0,100,100,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50139102,Silver Lake III,20210131,USD,USD,TOTAL NET OF FEES,0,51527,3417006,3417006,-0.293,-1.1345,0.8415,99.707,98.8655,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50139002,Silver Lake II,20210131,USD,USD,TOTAL NET OF FEES,0,0,11316,11316,0,0,0,100,100,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50138202,Shamrock Capital Growth IV,20210131,USD,USD,TOTAL NET OF FEES,0,0,16087650,16087650,0,0,0,100,100,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50138102,Shamrock Cap Growth III,20210131,USD,USD,TOTAL NET OF FEES,0,0,6688088,6688088,0,0,0,100,100,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50138002,Shamrock Cap Growth II,20210131,USD,USD,TOTAL NET OF FEES,0,0,49072,49072,0,0,0,100,100,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50137002,SB Asia Invest II,20210131,USD,USD,TOTAL NET OF FEES,0,457582,4673577,4673577,0,0,0,100,100,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50136102,Sankaty Credit Opps IV,20210131,USD,USD,TOTAL NET OF FEES,0,0,430201,430201,0,0,0,100,100,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50136002,Sankaty Credit Opps III,20210131,USD,USD,TOTAL NET OF FEES,0,0,1,1,0,0,0,100,100,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50135102,Saif Partners IV,20210131,USD,USD,TOTAL NET OF FEES,0,0,14571171,14571171,0,0,0,100,100,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50135002,Saif Partners III,20210131,USD,USD,TOTAL NET OF FEES,0,57722,28569081,28569081,0.2812,0.2812,0,100.2812,100.2812,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50134002,Quadrangle Cap II,20210131,USD,USD,TOTAL NET OF FEES,0,0,744963,744963,0,0,0,100,100,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50132102,Paul Cap IX,20210131,USD,USD,TOTAL NET OF FEES,0,0,4042638,4042638,0,0,0,100,100,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50132002,Paul Cap VIII- A,20210131,USD,USD,TOTAL NET OF FEES,0,0,970147,970147,0,0,0,100,100,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50130102,OCM Principal Opps IV,20210131,USD,USD,TOTAL NET OF FEES,0,0,145997,145997,33.5147,33.5147,0,133.5147,133.5147,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50129802,Oaktree Opportunities Xb,20210131,USD,USD,TOTAL NET OF FEES,1500000,0,20107896,20107896,5.9221,5.9221,0,105.9221,105.9221,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50129602,Oaktree Opportunities Fund IX,20210131,USD,USD,TOTAL NET OF FEES,0,0,10202046,10202046,7.1322,7.1322,0,107.1322,107.1322,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50129502,OCM Oppor VIII-B,20210131,USD,USD,TOTAL NET OF FEES,0,0,2248249,2248249,16.0832,16.0832,0,116.0832,116.0832,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50129402,OCM Oppor VIII,20210131,USD,USD,TOTAL NET OF FEES,0,0,66510,66510,16.2579,16.2579,0,116.2579,116.2579,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50129302,OCM Oppor VII-B,20210131,USD,USD,TOTAL NET OF FEES,0,0,28599,28599,-0.4074,-0.4074,0,99.5926,99.5926,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50129202,OCM Oppor VII,20210131,USD,USD,TOTAL NET OF FEES,0,0,39726,39726,9.5406,9.5406,0,109.5406,109.5406,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50129102,OCM Oppor VI,20210131,USD,USD,TOTAL NET OF FEES,0,0,1051,1051,1651.6667,1651.6667,0,1751.6667,1751.6667,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50129002,OCM Oppor V,20210131,USD,USD,TOTAL NET OF FEES,0,0,3246,3246,77.863,77.863,0,177.863,177.863,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50128202,NH Priv EQ Asia IV,20210131,USD,USD,TOTAL NET OF FEES,0,0,20735457,20735457,0,0,0,100,100,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50128102,NH Priv EQ Asia III,20210131,USD,USD,TOTAL NET OF FEES,26428,15287,12073256,12073256,-5.7783,-13.9104,8.1321,94.2217,86.0896,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50128002,NH Priv EQ Asia,20210131,USD,USD,TOTAL NET OF FEES,0,0,97457,97457,0,0,0,100,100,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50127102,MHR Institutional Partners IV,20210131,USD,USD,TOTAL NET OF FEES,0,0,16400996,16400996,1.7814,1.7814,0,101.7814,101.7814,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50127002,MHR Inst III,20210131,USD,USD,TOTAL NET OF FEES,0,0,5580021,5580021,3.9048,3.9048,0,103.9048,103.9048,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50125102,Matlin Patterson II,20210131,USD,USD,TOTAL NET OF FEES,0,0,191206,191206,0,0,0,100,100,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50124102,Madison Dearborn VI,20210131,USD,USD,TOTAL NET OF FEES,0,0,10485158,10485158,0,0,0,100,100,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50124002,Madison Dearborn V,20210131,USD,USD,TOTAL NET OF FEES,0,0,448105,448105,0,0,0,100,100,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50123202,Longreach Capital 3,20210131,USD,USD,TOTAL NET OF FEES,0,0,9154148,9154148,0,0,0,100,100,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50123102,Longreach Capital 2,20210131,USD,USD,TOTAL NET OF FEES,0,0,7265008,7265008,0,0,0,100,100,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50123002,Longreach Capital 1,20210131,USD,USD,TOTAL NET OF FEES,0,0,2829853.76,2829853.76,0,0,0,100,100,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50122102,Lone Star VII,20210131,USD,USD,TOTAL NET OF FEES,0,0,134612.23,134612.23,5.5218,5.5218,0,105.5218,105.5218,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50122002,Lone Star VI,20210131,USD,USD,TOTAL NET OF FEES,0,0,5953464.56,5953464.56,0,0,0,100,100,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50120002,Ironbridge II,20210131,USD,USD,TOTAL NET OF FEES,0,0,0.77,0.77,0,0,0,100,100,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50118202,Industrial Growth Partners V,20210131,USD,USD,TOTAL NET OF FEES,0,214171,9931014.83,9931014.83,-0.9018,-0.9018,0,99.0982,99.0982,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50118102,Industrial Growth Partners IV,20210131,USD,USD,TOTAL NET OF FEES,0,0,1692281.91,1692281.91,-0.7832,-0.7832,0,99.2168,99.2168,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50115602,Francisco Partners Agility II,20210131,USD,USD,TOTAL NET OF FEES,0,0,797018,797018,0,0,0,100,100,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50115502,Francisco Partner VI,20210131,USD,USD,TOTAL NET OF FEES,0,0,0,0,,,,,,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50115402,Francisco Partners V,20210131,USD,USD,TOTAL NET OF FEES,1658430,0,15426469,15426469,-0.2031,-0.2031,0,99.7969,99.7969,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50115302,Francisco Partners Agility,20210131,USD,USD,TOTAL NET OF FEES,0,0,22073685,22073685,0,0,0,100,100,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50115202,Francisco Partners IV,20210131,USD,USD,TOTAL NET OF FEES,0,0,32587071,32587071,0,0,0,100,100,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50115102,Francisco Partners III,20210131,USD,USD,TOTAL NET OF FEES,0,0,7748385,7748385,0,0,0,100,100,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50115002,Francisco Partners II,20210131,USD,USD,TOTAL NET OF FEES,0,0,1041473,1041473,0,0,0,100,100,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50114002,Doughty Hanson III,20210131,USD,USD,TOTAL NET OF FEES,0,0,1,1,0,0,0,100,100,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50113402,CVC Capital Partners VII LP,20210131,USD,USD,TOTAL NET OF FEES,0,0,18938266.71,18938266.71,-0.707,-0.707,0,99.293,99.293,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50113302,CVC VI,20210131,USD,USD,TOTAL NET OF FEES,0,157448,24223379.98,24223379.98,-0.7125,-0.7125,0,99.2875,99.2875,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50113202,CVC European V,20210131,USD,USD,TOTAL NET OF FEES,0,0,371544.36,371544.36,-0.707,-0.707,0,99.293,99.293,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50113102,CVC European IV,20210131,USD,USD,TOTAL NET OF FEES,0,0,24813.93,24813.93,-0.7069,-0.7069,0,99.2931,99.2931,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50111102,Crimson Velocity,20210131,USD,USD,TOTAL NET OF FEES,0,0,250733.69,250733.69,0,0,0,100,100,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50111002,Crimson Asia Capital,20210131,USD,USD,TOTAL NET OF FEES,0,0,1,1,0,0,0,100,100,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50110202,Corsair IV,20210131,USD,USD,TOTAL NET OF FEES,0,10551,7850369,7850369,-0.2613,-0.4198,0.1585,99.7387,99.5802,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50110102,Corsair III,20210131,USD,USD,TOTAL NET OF FEES,0,0,4653781,4653781,-0.6978,-0.6978,0,99.3022,99.3022,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50107002,Charterhouse VIII,20210131,USD,USD,TOTAL NET OF FEES,0,0,1.21,1.21,-0.8197,-0.8197,0,99.1803,99.1803,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50105202,"Bridgepoint Europe V, LP",20210131,USD,USD,TOTAL NET OF FEES,0,0,9824271.84,9824271.84,7.6122,7.6122,0,107.6122,107.6122,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50105102,Bridgepoint Eur IV,20210131,USD,USD,TOTAL NET OF FEES,0,0,3620107.99,3620107.99,4.4676,4.4676,0,104.4676,104.4676,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50104002,Blackstone V,20210131,USD,USD,TOTAL NET OF FEES,0,0,748092.57,748092.57,0,-16.5814,16.5814,100,83.4186,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50102302,Bain Capital XII,20210131,USD,USD,TOTAL NET OF FEES,0,0,13460753,13460753,0,0,0,100,100,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50102202,Bain Capital XI,20210131,USD,USD,TOTAL NET OF FEES,0,224868,15801682,15801682,0,-3.0949,3.0949,100,96.9051,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50102102,Bain Capital X,20210131,USD,USD,TOTAL NET OF FEES,0,0,3121544,3121544,0,0,0,100,100,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50102002,Bain Capital IX,20210131,USD,USD,TOTAL NET OF FEES,0,0,775869,775869,0,0,0,100,100,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50100002,Advantage Partners IV,20210131,USD,USD,TOTAL NET OF FEES,0,0,8355.52,8355.52,-1.385,-1.385,0,98.615,98.615,RAM532,20210131,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF15011002,PE Stock Distributions,20210131,USD,USD,TOTAL NET OF FEES,0,13616491,9445729.24,9445502.68,8.3923,8.3867,0.0056,108.3923,108.3867,RAM532,20210131,,
KSBG660NOT00,Total Mktble Real Assets Not,KSBG660NOT00,Total Mktble Real Assets Not,20210131,USD,USD,TOTAL NET OF FEES,0,0,239064.78,236547.95,0,0,0,100,100,RAM532,20210131,,
KSBG660NOT00,Total Mktble Real Assets Not,KSBF60023002,Chickasaw MLP,20210131,USD,USD,TOTAL NET OF FEES,0,0,2517.78,0.95,0,0,0,100,100,RAM532,20210131,,
KSBG660NOT00,Total Mktble Real Assets Not,KSBF60014002,Touradji PE Offshore,20210131,USD,USD,TOTAL NET OF FEES,0,0,236547,236547,0,0,0,100,100,RAM532,20210131,,
KSBG66000000,Total Mktble Real Assets,KSBG66000000,Total Mktble Real Assets,20210131,USD,USD,TOTAL NET OF FEES,0,0,239064.78,236547.95,0,0,0,100,100,RAM532,20210131,,
KSBG66000000,Total Mktble Real Assets,KSBF60023002,Chickasaw MLP,20210131,USD,USD,TOTAL NET OF FEES,0,0,2517.78,0.95,0,0,0,100,100,RAM532,20210131,,
KSBG66000000,Total Mktble Real Assets,KSBF60014002,Touradji PE Offshore,20210131,USD,USD,TOTAL NET OF FEES,0,0,236547,236547,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBG66050000,Total Energy & Other Illiquid,20210131,USD,USD,TOTAL NET OF FEES,1150905,3048365,507578177.8,507578177.8,0.0178,-1.0881,1.1059,100.0178,98.9119,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60531002,Bayswater Fund IV,20210131,USD,USD,TOTAL NET OF FEES,0,0,7358038,7358038,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60530002,Blacksand Capital II,20210131,USD,USD,TOTAL NET OF FEES,0,0,1053217.39,1053217.39,7.5373,7.5373,0,107.5373,107.5373,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60529002,VGO II,20210131,USD,USD,TOTAL NET OF FEES,0,0,15327225.7,15327225.7,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60528002,Energy Trust V,20210131,USD,USD,TOTAL NET OF FEES,0,0,13422981.47,13422981.47,-0.7427,-0.7427,0,99.2573,99.2573,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60527002,Pep Priv Energy Opp,20210131,USD,USD,TOTAL NET OF FEES,0,0,8711824,8711824,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60526102,DRA X,20210131,USD,USD,TOTAL NET OF FEES,0,0,3352639,3352639,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60526002,DRA Growth and Income Fund IX,20210131,USD,USD,TOTAL NET OF FEES,0,0,12820923,12820923,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60525102,WOF II,20210131,USD,USD,TOTAL NET OF FEES,0,0,515277.53,515277.53,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60525002,Wastewater Opportunities Fund,20210131,USD,USD,TOTAL NET OF FEES,0,0,15503158,15503158,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60524102,"ACM Fund II, LLC",20210131,USD,USD,TOTAL NET OF FEES,0,0,13865551.32,13865551.32,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60524002,Agriculture Capital Management,20210131,USD,USD,TOTAL NET OF FEES,0,0,25582085,25582085,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60523002,Campus-Clarion SHP,20210131,USD,USD,TOTAL NET OF FEES,0,0,10142069.75,10142069.75,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60522002,Alterna CCA Fund II,20210131,USD,USD,TOTAL NET OF FEES,0,0,11309951.87,11309951.87,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60521002,LBA Realty Fund V,20210131,USD,USD,TOTAL NET OF FEES,0,2802835,6793474.25,6793474.25,0,-37.4139,37.4139,100,62.5861,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60520302,Orion Mine III,20210131,USD,USD,TOTAL NET OF FEES,0,0,13622210.08,13622210.08,-0.5478,-0.5478,0,99.4522,99.4522,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60520202,Orion Mine Finance Fund II LP,20210131,USD,USD,TOTAL NET OF FEES,285714,0,22509920.78,22509920.78,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60520102,Orion Mine Fund I-A,20210131,USD,USD,TOTAL NET OF FEES,0,0,10652406.21,10652406.21,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60520002,Orion Mine Finance Fund I,20210131,USD,USD,TOTAL NET OF FEES,0,0,3808459.51,3808459.51,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60518102,JOG Limited Partnership No. VI,20210131,USD,USD,TOTAL NET OF FEES,0,0,2792220.2,2792220.2,3.6726,3.6726,0,103.6726,103.6726,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60518002,JOG LP NO V,20210131,USD,USD,TOTAL NET OF FEES,0,0,1097259.49,1097259.49,0.621,0.621,0,100.621,100.621,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60517102,Sentient Global IV,20210131,USD,USD,TOTAL NET OF FEES,0,0,3199046,3199046,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60517002,Sentient Global III,20210131,USD,USD,TOTAL NET OF FEES,0,0,2039975,2039975,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60515402,Resource Capital VII,20210131,USD,USD,TOTAL NET OF FEES,0,0,7123385,7123385,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60515302,RCF V Annex Fund L.P.,20210131,USD,USD,TOTAL NET OF FEES,0,0,631569,631569,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60515202,Resource Capital VI,20210131,USD,USD,TOTAL NET OF FEES,0,0,10265329,10265329,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60515102,Resource Capital V,20210131,USD,USD,TOTAL NET OF FEES,0,0,486104,486104,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60515002,Resource Capital IV,20210131,USD,USD,TOTAL NET OF FEES,0,0,1072147,1072147,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60514602,Quantum Energy VII,20210131,USD,USD,TOTAL NET OF FEES,0,151419,9370424.12,9370424.12,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60514502,Quantum Parallel Prtns. VI-C,20210131,USD,USD,TOTAL NET OF FEES,0,0,5353895.34,5353895.34,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60514402,Quantum Energy VI,20210131,USD,USD,TOTAL NET OF FEES,0,0,16027489.49,16027489.49,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60514202,Quantum Energy V,20210131,USD,USD,TOTAL NET OF FEES,0,0,2829936.58,2829936.58,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60514102,Quantum Energy IV,20210131,USD,USD,TOTAL NET OF FEES,0,0,683506,683506,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60513302,The Energy & Minerals Group IV,20210131,USD,USD,TOTAL NET OF FEES,0,0,23071541,23071541,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60513202,EMG Fund III,20210131,USD,USD,TOTAL NET OF FEES,0,0,11883737,11883737,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60513102,Energy Minerals Group Fund II,20210131,USD,USD,TOTAL NET OF FEES,0,0,17898488,17898488,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60513002,NGP Midstream & Res,20210131,USD,USD,TOTAL NET OF FEES,0,0,472863,472863,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60512302,Natural Gas Partners XI,20210131,USD,USD,TOTAL NET OF FEES,0,0,13209862,13209862,3.5277,3.5277,0,103.5277,103.5277,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60512202,Natural Gas Partners X,20210131,USD,USD,TOTAL NET OF FEES,0,0,1417925,1417925,-5.0534,-5.0534,0,94.9466,94.9466,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60512102,Natural Gas Partners IX,20210131,USD,USD,TOTAL NET OF FEES,0,0,285862,285862,62.3284,62.3284,0,162.3284,162.3284,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60511402,Merit Energy Partners J,20210131,USD,USD,TOTAL NET OF FEES,235095,0,13339750,13339750,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60511302,Merit Energy Partners I,20210131,USD,USD,TOTAL NET OF FEES,0,0,14424678,14424678,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60511202,Merit Energy G,20210131,USD,USD,TOTAL NET OF FEES,0,0,7025422,7025422,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60511102,Merit Energy F-1,20210131,USD,USD,TOTAL NET OF FEES,0,0,0.01,0.01,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60511002,Merit Energy E-1,20210131,USD,USD,TOTAL NET OF FEES,0,0,73843,73843,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60510602,Lime Rock VIII,20210131,USD,USD,TOTAL NET OF FEES,0,0,9931264,9931264,0,0,0,100,100,RAM532,20210131,,
KSBG66050000,Total Energy & Other Illiquid,KSBF60510502,Lime Rock Partners VII,20210131,USD,USD,TOTAL NET OF FEES,0,0,11742379,11742379,0,0,0,100,100,RAM532,20210131,,
