Reporting Account Number,Reporting Account Name,Source Account Number,Source Account Name,As Of Date,Base Currency Code,Target Currency Code,Asset Type Name,Purchases,Sales,Total Market Value,Cap Market Value,Total Monthly Return,Cap Monthly Return,Return Due To Income,Total Index Value,Cap Index Value,Report ID,Begin Date,Legacy Currency,Euro Conversion Date
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50127002,MHR Inst III,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,4758718,4758718,-6.3947,-6.3947,0,106.636,106.636,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50125102,Matlin Patterson II,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,191206,191206,-3.9918,-3.9918,0,96.0082,96.0082,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50124102,Madison Dearborn VI,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,11058251,11058251,0,0,0,103.0311,103.0311,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50124002,Madison Dearborn V,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,466438,466438,0,0,0,204.8076,180.7724,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50123202,Longreach Capital 3,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,9154148,9154148,3.4822,3.4822,0,103.4822,103.4822,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50123102,Longreach Capital 2,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,7265008,7265008,1.6436,1.6436,0,101.6436,100.063,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50123002,Longreach Capital 1,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,2829853.76,2829853.76,9.7144,9.7144,0,109.7144,109.7144,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50122102,Lone Star VII,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,127568.23,127568.23,7.9055,7.9055,0,107.9055,107.9055,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50122002,Lone Star VI,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,6187881.58,6187881.58,19.576,19.576,0,119.576,89.9043,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50120002,Ironbridge II,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,0.74,0.74,5.7143,5.7143,0,102.7778,102.7778,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50118202,Industrial Growth Partners V,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,8288936,8288936,3.5227,3.5227,0,102.566,102.566,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50118102,Industrial Growth Partners IV,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,1692281.91,1692281.91,6.7245,5.368,1.3565,105.9138,104.5676,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50115602,Francisco Partners Agility II,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,797018,797018,-8.1319,-8.1319,0,91.8681,91.8681,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50115402,Francisco Partners V,11/30/2020,USD,USD,TOTAL NET OF FEES,1275000,0,13768039,13768039,8.1497,8.1497,0,108.1497,108.1497,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50115302,Francisco Partners Agility,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,22298685,22298685,16.6374,16.6374,0,116.6374,116.6374,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50115202,Francisco Partners IV,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,34484801,34484801,63.1827,63.1827,0,163.1827,163.1827,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50115102,Francisco Partners III,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,7895350,7895350,32.3724,32.3724,0,132.3724,100.1387,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50115002,Francisco Partners II,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,1236473,1236473,-2.2474,-2.2474,0,97.7526,97.7526,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50114002,Doughty Hanson III,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,1,1,0,0,0,100,100,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50113402,CVC Capital Partners VII LP,11/30/2020,USD,USD,TOTAL NET OF FEES,3500736,0,18759711.26,18759711.26,0.2928,0.2928,0,99.6257,99.6257,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50113302,CVC VI,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,24328551.72,24328551.72,2.0953,2.0953,0,100.5517,100.5517,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50113202,CVC European V,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,1769354.45,1769354.45,2.6913,2.6913,0,102.0082,102.0082,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50113102,CVC European IV,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,24431.99,24431.99,2.6913,2.6913,0,102.0083,102.0083,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50111102,Crimson Velocity,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,250733.69,250733.69,-32.3579,-32.3579,0,67.6421,67.6421,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50111002,Crimson Asia Capital,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,1,1,-99.9951,-99.9951,0,0.0049,0.0049,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50110202,Corsair IV,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,7873408,7873408,27.3106,27.3106,0,126.8393,126.8393,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50110102,Corsair III,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,4653781,4653781,1.4903,1.4903,0,101.2209,101.2209,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50108002,CHS Private Equity V,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,1,1,333.5841,-99.9959,433.58,433.5841,0.0041,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50107002,Charterhouse VIII,11/30/2020,USD,USD,TOTAL NET OF FEES,0,1532,1.2,1.2,1515.9885,-51.5161,1567.5046,1605.2438,48.1615,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50105202,"Bridgepoint Europe V, LP",11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,8991096.15,8991096.15,2.6913,2.6913,0,111.739,111.739,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50105102,Bridgepoint Eur IV,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,3387833.38,3387833.38,4.3738,4.3738,0,103.6795,103.6795,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50104002,Blackstone V,11/30/2020,USD,USD,TOTAL NET OF FEES,0,121090,896793.32,896793.32,0,-3.9258,3.9258,98.6325,94.7604,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50102302,Bain Capital XII,11/30/2020,USD,USD,TOTAL NET OF FEES,482000,0,12744736,12744736,8.9264,8.9264,0,108.9264,108.9264,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50102202,Bain Capital XI,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,17881015,17881015,19.4578,19.4578,0,119.4578,117.2528,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50102102,Bain Capital X,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,3121544,3121544,19.8243,19.8243,0,119.8243,119.8243,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50102002,Bain Capital IX,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,775869,775869,5.231,5.231,0,105.231,105.231,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50100002,Advantage Partners IV,11/30/2020,USD,USD,TOTAL NET OF FEES,0,0,8783.84,8783.84,0.2542,0.2542,0,101.2036,101.2036,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF15011002,PE Stock Distributions,11/30/2020,USD,USD,TOTAL NET OF FEES,0,2503725,6432578.43,6432578.43,-5.9696,-5.9696,0,90.8538,90.8538,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBG55000000,Total Vent Cap and Priv Equity,12/31/2020,USD,USD,TOTAL NET OF FEES,34166123,22540836,2818462146,2818462146,0.1358,-1.0319,1.1677,109.1462,106.7809,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF55012002,Arsenal Venture Partners II,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,2808117,2808117,0,0,0,98.4384,98.4384,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF55011002,Tech Partners VIII-HTI,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,210768.5,210768.5,0,0,0,99.6574,99.6574,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF55010102,Startup Capital II,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,2583081.84,2583081.84,0,0,0,80.7976,80.7976,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF55010002,Startup Capital Vent,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,999899.71,999899.71,0,0,0,100,91.7036,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50530002,Accel XIV,12/31/2020,USD,USD,TOTAL NET OF FEES,270000,0,2185192,2185192,0,0,0,102.5324,102.5324,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50529302,GC X Endurance,12/31/2020,USD,USD,TOTAL NET OF FEES,148370,0,2250363.57,2250363.57,-0.1741,-0.1741,0,100.9953,100.9953,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50529202,GC X-Growth Venture,12/31/2020,USD,USD,TOTAL NET OF FEES,377734,0,5310412.38,5310412.38,-0.0529,-0.0529,0,101.4599,101.4599,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50529102,GC X-Early Venture,12/31/2020,USD,USD,TOTAL NET OF FEES,651717,0,2624245.19,2624245.19,-0.02,-0.02,0,97.8473,97.8473,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50529002,General Catalyst IX,12/31/2020,USD,USD,TOTAL NET OF FEES,549000,0,10606406,10606406,-0.4901,-0.4901,0,112.658,112.658,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50528302,Y Combinator ES20,12/31/2020,USD,USD,TOTAL NET OF FEES,620498,0,1916178,1916178,9.8974,9.8974,0,109.8974,109.8974,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50528202,YCC20 LP Continuity,12/31/2020,USD,USD,TOTAL NET OF FEES,156522,0,626178,626178,0,0,0,100.0192,100.0192,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50528002,YC II LP,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,99281479,99281479,0,0,0,111.0113,111.0113,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50527102,Initialized Annex,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,19699143,19699143,0,0,0,104.0228,104.0228,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50527002,"Initialized III, L.P.",12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,22652217,22652217,0,0,0,108.289,108.289,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50526302,Andreessen H Fund VI,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,3368499,3368499,0,0,0,104.0101,104.0101,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50526202,AH LSV Fund I,12/31/2020,USD,USD,TOTAL NET OF FEES,398000,0,9180152,9180152,-0.022,-0.022,0,108.2194,108.2194,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50526102,AH Parallel Fund VQ LP,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,2294429,2294429,0,0,0,106.5916,106.5916,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50526002,Andreessen Horowitz Fund VQ LP,12/31/2020,USD,USD,TOTAL NET OF FEES,41333,0,3748960.32,3748960.32,-0.6817,-0.6817,0,100.6725,100.6725,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50525002,"Felicis Ventures V, L.P.",12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,8729907,8729907,0,0,0,99.7111,99.7111,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50524102,TI Platform Fund II,12/31/2020,USD,USD,TOTAL NET OF FEES,126720,0,1817074,1817074,1.7951,1.7951,0,101.7951,101.7951,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50524002,TI Platform Fund I,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,5923090,5923090,7.6648,7.6648,0,107.6648,107.6648,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50523102,CrossCut Ventures 4 LP,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,6366507,6366507,0,0,0,105.4484,105.4484,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50523002,CrossCut Ventures 3 LP,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,4684527,4684527,0,0,0,99.6477,99.6477,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50522102,A Fund III,12/31/2020,USD,USD,TOTAL NET OF FEES,200000,0,1037228,1037228,0,0,0,98.2106,98.2106,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50522002,"A-Fund II, L.P.",12/31/2020,USD,USD,TOTAL NET OF FEES,0,229205,7843459,7843459,0,-13.7094,13.7094,115.098,99.3188,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50521202,Maveron VII,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,2656858,2656858,0,0,0,97.3027,97.3027,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50521102,"Maveron Equity Partners VI, LP",12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,10831622,10831622,0,0,0,115.6194,115.6194,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50521002,Maveron Equity Partners V,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,24403867,24403867,0,0,0,103.6256,103.6256,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50520002,Formation 8 Partners Fund II,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,9868841,9868841,0,0,0,128.7616,128.7616,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50519002,Legacy Venture VII,12/31/2020,USD,USD,TOTAL NET OF FEES,0,23645,19313403,19313403,0,-2.2714,2.2714,103.6119,101.2585,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50518402,Thrive VI Growth,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,5719316.72,5719316.72,0,0,0,108.2245,108.2245,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50518302,Thrive VI,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,2287726.89,2287726.89,0,0,0,102.5823,102.5823,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50518202,Thrive Capital Partners V L.P.,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,15243647,15243647,0,0,0,110.4484,110.4484,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50518102,Thrive Capital Partners IV Sup,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,1069710,1069710,34.9649,34.9649,0,134.9649,134.9649,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50518002,Thrive Capital Partners IV,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,2373089,2373089,0,0,0,123.5129,123.5129,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50517202,Pear III,12/31/2020,USD,USD,TOTAL NET OF FEES,100000,0,1033769,1033769,-9.7036,-9.7036,0,83.2796,83.2796,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50517102,Pear Ventures II,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,6908426,6908426,0,0,0,101.036,101.036,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50517002,Pear Ventures I,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,17248132,17248132,0,0,0,99.9821,99.9821,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50516302,Versant Vantage I,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,12679567.68,12679567.68,0,0,0,82.6543,82.6543,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50516202,Versant VII,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,10811057.64,10811057.64,0,0,0,100.6923,100.6923,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50516102,Versant VI,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,38943084.3,38943084.3,0,0,0,89.7637,89.7637,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50516002,Versant V,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,30070249.72,30070249.72,0,-9.8429,9.8429,95.9928,86.5443,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50515102,"5AM Ventures V, L.P.",12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,10043553,10043553,0,0,0,101.9866,101.9866,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50515002,5AM IV,12/31/2020,USD,USD,TOTAL NET OF FEES,0,944469,20353430.83,20353430.83,0,-7.4104,7.4104,87.3325,80.8608,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50514802,Sequoia US VC XVII,12/31/2020,USD,USD,TOTAL NET OF FEES,630000,0,630000,630000,0,0,0,100,100,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50514702,Sequoia US VC XVI,12/31/2020,USD,USD,TOTAL NET OF FEES,510000,0,4015792,4015792,0,0,0,100.3395,100.3395,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50514602,Sequoia Sct Seed III,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,1685610,1685610,0,0,0,103.2659,103.2659,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50514502,Sequoia US Venture XV,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,7287577,7287577,0,0,0,118.9546,118.9546,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50514402,Sequoia US Scout 2013,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,150957,150957,0,0,0,101.2658,101.2658,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50514302,Sequoia Venture 2010 Seed,12/31/2020,USD,USD,TOTAL NET OF FEES,0,1724,1803812,1803812,0,-11.5606,11.5606,100.0347,88.4701,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50514202,Sequoia US Venture XIV,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,19865404,19865404,0,0,0,100.5304,100.5304,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50514102,Sequoia US Venture 2010,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,22916101,22916101,0,0,0,101.193,101.193,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50513002,InterWest Partners X,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,10911587.64,10911587.64,0,0,0,224.9291,194.8167,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50512102,Zero2IPO China Angel III,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,4013485,4013485,0,0,0,133.8195,133.8195,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50512002,Zero2IPO China II,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,1298674,1298674,51.5183,51.5183,0,151.5183,151.5183,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50511002,Tech Part VIII- VC,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,210768.5,210768.5,0,0,0,99.6574,99.6574,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50510102,TCV VII,12/31/2020,USD,USD,TOTAL NET OF FEES,0,20693,6005436.45,6005436.45,0,-1.2428,1.2428,105.6632,104.35,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50510002,TCV VI,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,166020,166020,0,0,0,28.4273,28.4273,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50509202,Capital Partners III,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,24747121,24747121,0,0,0,122.549,108.5089,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50509102,SVB Strategic III,12/31/2020,USD,USD,TOTAL NET OF FEES,0,152044,14494002,14494002,14.1451,8.047,6.0981,114.1451,108.047,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50509002,SVB Strategic II,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,4780789,4780789,21.2106,21.2106,0,121.2106,104.329,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50508202,Sanderling VII,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,8041685,8041685,0,0,0,98.6199,98.6199,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50508102,Sanderling VI Co-Investment,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,1979421,1979421,0,0,0,92.8004,92.8004,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50508002,Sanderling VI,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,4336480,4336480,0,0,0,98.7685,98.7685,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50507402,Polaris IX,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,2729856,2729856,0,0,0,92.8301,92.8301,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50507302,Polaris VIII,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,18077291,18077291,0,0,0,102.717,102.717,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50507202,Polaris VII,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,26013361,26013361,0,0,0,98.9564,98.9564,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50507102,Polaris VI,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,6920549,6920549,0,0,0,82.1585,82.1585,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50507002,Polaris V,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,2588898.22,2588898.22,0,0,0,108.2145,108.2145,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50506002,New Leaf Vent II,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,1604324,1604324,0,0,0,113.3468,106.8712,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50505002,Knightsbridge VI,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,2924172,2924172,9.6177,9.6177,0,109.6177,105.657,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50504502,Highland Capital 9,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,19729430.09,19729430.09,0,0,0,121.8873,98.3903,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50504402,Highland Capital VIII,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,5708139,5708139,0,0,0,106.9289,106.9289,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50504302,Highland Capital VII,12/31/2020,USD,USD,TOTAL NET OF FEES,0,33345,2943540.05,2943540.05,0,-5.2122,5.2122,104.0878,98.6625,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50504202,Highland Capital VI,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,70868,70868,0,0,0,99.5729,99.5729,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50504102,Highland Capital V,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,0.01,0.01,0,0,0,100,100,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50504002,Highland Capital IV,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,0.01,0.01,0,0,0,100,100,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50503002,FTV III LP,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,2497113.9,2497113.9,0,0,0,104.895,92.0726,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50502602,Founders Fund VII,12/31/2020,USD,USD,TOTAL NET OF FEES,1400000,0,5056263,5056263,0,0,0,105.9329,105.9329,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50502502,Lembas II,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,18497368,18497368,0,0,0,100,100,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50502402,The Founders Fund VI,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,22879376,22879376,0,0,0,103.3003,103.3003,RAM532,10/31/2020,,
KSBG55000000,Total Vent Cap and Priv Equity,KSBF50502302,Founders Fund V,12/31/2020,USD,USD,TOTAL NET OF FEES,0,0,44043183,44043183,0,-0.883,0.883,104.2414,103.3209,RAM532,10/31/2020,,
